order_id,customer_name,age,country,city,category,product_price,quantity,discount_percent,payment_method,order_status,order_date,rating,total_amount,final_revenue,discount_amount,order_month,order_year,order_quarter,age_group,is_high_value,revenue_rank,category_upper,order_number
ORD0442,Customer_442,49,Japan,Sydney,Clothing,6474.65,8,0.0,Cash,Returned,2023-08-09,4,51797.2,51797.2,0.0,August,2023,3,46-65,True,7,CLOTHING,442
ORD0443,Customer_443,42,USA,Paris,Toys,5349.99,5,0.0,Net Banking,Delivered,2023-08-10,4,26749.95,26749.95,0.0,August,2023,3,36-45,True,23,TOYS,443
ORD0444,Customer_444,57,Germany,London,Books,515.32,3,5.0,UPI,Delivered,2023-08-10,4,1468.66,1468.66,77.3,August,2023,3,46-65,False,67,BOOKS,444
ORD0445,Customer_445,62,India,Dubai,Clothing,9688.04,6,20.0,Cash,Cancelled,2023-08-11,4,46502.59,46502.59,11625.65,August,2023,3,46-65,True,11,CLOTHING,445
ORD0446,Customer_446,18,France,New York,Home,8007.27,4,5.0,UPI,Delivered,2023-08-11,3,30427.63,30427.63,1601.45,August,2023,3,18-25,True,23,HOME,446
ORD0447,Customer_447,33,Brazil,São Paulo,Clothing,2998.94,9,5.0,Credit Card,Cancelled,2023-08-12,5,25640.94,25640.94,1349.52,August,2023,3,26-35,True,24,CLOTHING,447
ORD0448,Customer_448,56,India,Dubai,Books,9801.71,3,25.0,Credit Card,Returned,2023-08-12,3,22053.85,22053.85,7351.28,August,2023,3,46-65,True,23,BOOKS,448
ORD0449,Customer_449,22,Brazil,São Paulo,Beauty,6058.63,4,25.0,Credit Card,Returned,2023-08-13,5,18175.89,18175.89,6058.63,August,2023,3,18-25,False,35,BEAUTY,449
ORD0450,Customer_450,39,Japan,Mumbai,Home,5865.98,7,0.0,UPI,Pending,2023-08-13,4,41061.86,41061.86,0.0,August,2023,3,36-45,True,15,HOME,450
ORD0451,Customer_451,46,Australia,Dubai,Clothing,7505.92,7,5.0,Cash,Delivered,2023-08-14,4,49914.37,49914.37,2627.07,August,2023,3,46-65,True,9,CLOTHING,451
ORD0452,Customer_452,20,Canada,London,Food,8136.52,4,0.0,Credit Card,Delivered,2023-08-14,2,32546.08,32546.08,0.0,August,2023,3,18-25,True,17,FOOD,452
ORD0453,Customer_453,29,UK,Tokyo,Food,6599.14,6,25.0,Cash,Delivered,2023-08-15,4,29696.13,29696.13,9898.71,August,2023,3,26-35,True,18,FOOD,453
ORD0454,Customer_454,43,India,Sydney,Clothing,1368.15,3,20.0,UPI,Delivered,2023-08-15,4,3283.56,3283.56,820.89,August,2023,3,36-45,False,57,CLOTHING,454
ORD0455,Customer_455,33,France,Paris,Beauty,3448.85,6,15.0,Cash,Delivered,2023-08-16,5,17589.13,17589.13,3103.96,August,2023,3,26-35,False,36,BEAUTY,455
ORD0456,Customer_456,54,USA,Paris,Sports,9288.03,2,0.0,UPI,Delivered,2023-08-16,3,18576.06,18576.06,0.0,August,2023,3,46-65,True,38,SPORTS,456
ORD0457,Customer_457,39,France,Sydney,Books,2323.69,8,20.0,UPI,Pending,2023-08-17,3,14871.62,14871.62,3717.9,August,2023,3,36-45,False,33,BOOKS,457
ORD0458,Customer_458,46,Japan,Toronto,Food,3784.45,2,15.0,Net Banking,Delivered,2023-08-17,5,6433.56,6433.56,1135.34,August,2023,3,46-65,False,47,FOOD,458
ORD0459,Customer_459,31,Brazil,Mumbai,Sports,4377.56,7,10.0,UPI,Delivered,2023-08-18,5,27578.63,27578.63,3064.29,August,2023,3,26-35,True,22,SPORTS,459
ORD0460,Customer_460,45,USA,São Paulo,Clothing,4450.11,9,0.0,UPI,Delivered,2023-08-18,2,40050.99,40050.99,0.0,August,2023,3,36-45,True,14,CLOTHING,460
ORD0461,Customer_461,22,UK,London,Toys,6168.1,1,0.0,Debit Card,Delivered,2023-08-19,4,6168.1,6168.1,0.0,August,2023,3,18-25,False,52,TOYS,461
ORD0462,Customer_462,64,UK,Berlin,Sports,9436.45,8,10.0,Credit Card,Delivered,2023-08-19,4,67942.44,67942.44,7549.16,August,2023,3,46-65,True,1,SPORTS,462
ORD0463,Customer_463,47,India,Dubai,Home,2482.86,7,10.0,Net Banking,Delivered,2023-08-20,5,15642.02,15642.02,1738.0,August,2023,3,46-65,False,37,HOME,463
ORD0464,Customer_464,63,Japan,Mumbai,Electronics,1302.86,6,0.0,Net Banking,Delivered,2023-08-20,2,7817.16,7817.16,0.0,August,2023,3,46-65,False,40,ELECTRONICS,464
ORD0465,Customer_465,22,Australia,Dubai,Food,2054.96,6,10.0,Net Banking,Delivered,2023-08-21,3,11096.78,11096.78,1232.98,August,2023,3,18-25,False,37,FOOD,465
ORD0466,Customer_466,29,Japan,London,Clothing,8880.56,6,5.0,Debit Card,Returned,2023-08-21,5,50619.19,50619.19,2664.17,August,2023,3,26-35,True,8,CLOTHING,466
ORD0467,Customer_467,33,Brazil,New York,Toys,6493.53,9,15.0,UPI,Returned,2023-08-22,2,49675.5,49675.5,8766.27,August,2023,3,26-35,True,10,TOYS,467
ORD0468,Customer_468,43,France,New York,Books,2930.48,2,15.0,Credit Card,Cancelled,2023-08-22,4,4981.82,4981.82,879.14,August,2023,3,36-45,False,59,BOOKS,468
ORD0469,Customer_469,43,UK,Mumbai,Toys,8177.87,1,15.0,Cash,Delivered,2023-08-23,4,6951.19,6951.19,1226.68,August,2023,3,36-45,False,49,TOYS,469
ORD0470,Customer_470,38,France,Tokyo,Beauty,8627.56,6,5.0,UPI,Returned,2023-08-23,4,49177.09,49177.09,2588.27,August,2023,3,36-45,True,7,BEAUTY,470
ORD0471,Customer_471,56,France,London,Home,8480.49,8,10.0,Debit Card,Returned,2023-08-24,4,61059.53,61059.53,6784.39,August,2023,3,46-65,True,4,HOME,471
ORD0472,Customer_472,53,France,London,Clothing,9197.37,3,20.0,UPI,Delivered,2023-08-24,4,22073.69,22073.69,5518.42,August,2023,3,46-65,True,26,CLOTHING,472
ORD0473,Customer_473,50,UK,Sydney,Books,2597.19,1,10.0,UPI,Cancelled,2023-08-25,3,2337.47,2337.47,259.72,August,2023,3,46-65,False,65,BOOKS,473
ORD0474,Customer_474,47,UAE,Tokyo,Beauty,7574.92,9,0.0,Debit Card,Delivered,2023-08-25,4,68174.28,68174.28,0.0,August,2023,3,46-65,True,2,BEAUTY,474
ORD0475,Customer_475,54,Germany,São Paulo,Beauty,4659.34,1,25.0,Net Banking,Returned,2023-08-26,5,3494.5,3494.5,1164.84,August,2023,3,46-65,False,56,BEAUTY,475
ORD0476,Customer_476,40,Brazil,São Paulo,Clothing,8435.79,3,15.0,Net Banking,Pending,2023-08-26,5,21511.26,21511.26,3796.11,August,2023,3,36-45,True,27,CLOTHING,476
ORD0477,Customer_477,27,UAE,Berlin,Home,7312.06,8,10.0,Credit Card,Delivered,2023-08-27,3,52646.83,52646.83,5849.65,August,2023,3,26-35,True,5,HOME,477
ORD0478,Customer_478,22,Brazil,Paris,Sports,7786.83,3,20.0,Credit Card,Returned,2023-08-27,3,18688.39,18688.39,4672.1,August,2023,3,18-25,True,36,SPORTS,478
ORD0479,Customer_479,53,USA,New York,Sports,6596.0,4,0.0,Net Banking,Delivered,2023-08-28,3,26384.0,26384.0,0.0,August,2023,3,46-65,True,24,SPORTS,479
ORD0480,Customer_480,51,Japan,São Paulo,Beauty,1856.54,8,5.0,Cash,Pending,2023-08-28,4,14109.7,14109.7,742.62,August,2023,3,46-65,False,41,BEAUTY,480
ORD0481,Customer_481,48,Japan,Tokyo,Sports,5495.77,1,5.0,UPI,Delivered,2023-08-29,4,5220.98,5220.98,274.79,August,2023,3,46-65,False,56,SPORTS,481
ORD0482,Customer_482,27,Canada,London,Electronics,9848.23,6,20.0,Cash,Returned,2023-08-29,5,47271.5,47271.5,11817.88,August,2023,3,26-35,True,9,ELECTRONICS,482
ORD0483,Customer_483,36,Japan,São Paulo,Beauty,9380.14,1,0.0,UPI,Delivered,2023-08-30,2,9380.14,9380.14,0.0,August,2023,3,36-45,False,46,BEAUTY,483
ORD0484,Customer_484,49,UK,London,Beauty,527.42,1,15.0,Net Banking,Delivered,2023-08-30,1,448.31,448.31,79.11,August,2023,3,46-65,False,64,BEAUTY,484
ORD0485,Customer_485,18,Australia,São Paulo,Books,1731.67,8,10.0,Credit Card,Delivered,2023-08-31,4,12468.02,12468.02,1385.34,August,2023,3,18-25,False,35,BOOKS,485
ORD0486,Customer_486,22,India,New York,Sports,1404.11,4,0.0,Credit Card,Pending,2023-08-31,5,5616.44,5616.44,0.0,August,2023,3,18-25,False,54,SPORTS,486
ORD0487,Customer_487,62,Canada,Dubai,Home,7287.2,1,5.0,Cash,Returned,2023-09-01,3,6922.84,6922.84,364.36,September,2023,3,46-65,False,49,HOME,487
ORD0488,Customer_488,21,India,São Paulo,Beauty,8196.07,7,20.0,Credit Card,Returned,2023-09-01,5,45897.99,45897.99,11474.5,September,2023,3,18-25,True,8,BEAUTY,488
ORD0489,Customer_489,33,Brazil,Tokyo,Toys,2213.76,5,20.0,Net Banking,Pending,2023-09-02,3,8855.04,8855.04,2213.76,September,2023,3,26-35,False,41,TOYS,489
ORD0490,Customer_490,41,India,São Paulo,Home,5107.94,5,10.0,Cash,Delivered,2023-09-02,5,22985.73,22985.73,2553.97,September,2023,3,36-45,True,30,HOME,490
ORD0491,Customer_491,33,India,Paris,Electronics,8422.96,1,20.0,UPI,Delivered,2023-09-03,5,6738.37,6738.37,1684.59,September,2023,3,26-35,False,43,ELECTRONICS,491
ORD0492,Customer_492,19,Canada,New York,Books,7354.74,6,20.0,Credit Card,Delivered,2023-09-03,4,35302.75,35302.75,8825.69,September,2023,3,18-25,True,10,BOOKS,492
ORD0493,Customer_493,45,USA,Tokyo,Clothing,5468.15,9,0.0,Debit Card,Delivered,2023-09-04,3,49213.35,49213.35,0.0,September,2023,3,36-45,True,10,CLOTHING,493
ORD0494,Customer_494,49,France,Sydney,Home,5944.44,9,15.0,Credit Card,Delivered,2023-09-04,4,45474.97,45474.97,8024.99,September,2023,3,46-65,True,12,HOME,494
ORD0495,Customer_495,44,Japan,Tokyo,Beauty,5132.77,8,10.0,UPI,Delivered,2023-09-05,3,36955.94,36955.94,4106.22,September,2023,3,36-45,True,13,BEAUTY,495
ORD0496,Customer_496,37,Japan,Paris,Electronics,3045.73,5,0.0,Cash,Delivered,2023-09-05,5,15228.65,15228.65,0.0,September,2023,3,36-45,False,30,ELECTRONICS,496
ORD0497,Customer_497,41,UK,Dubai,Food,5693.72,1,15.0,UPI,Delivered,2023-09-06,5,4839.66,4839.66,854.06,September,2023,3,36-45,False,48,FOOD,497
ORD0498,Customer_498,29,Canada,New York,Electronics,6919.96,9,0.0,Debit Card,Delivered,2023-09-06,5,62279.64,62279.64,0.0,September,2023,3,26-35,True,4,ELECTRONICS,498
ORD0499,Customer_499,52,UK,Sydney,Electronics,8745.9,1,25.0,Net Banking,Delivered,2023-09-07,5,6559.42,6559.42,2186.48,September,2023,3,46-65,False,44,ELECTRONICS,499
ORD0500,Customer_500,50,Australia,Paris,Books,6399.28,8,0.0,Credit Card,Pending,2023-09-07,4,51194.24,51194.24,0.0,September,2023,3,46-65,True,5,BOOKS,500
